"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","FORECAST_ACTUAL_INDICATOR","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2025-05-03",30,16325,"A",18901,14611,2608,6606,7902,18720,0,64,2051,1510,990,360,-381,0,-390,191,991,-845,-396
"2025-05-03",31,16688,"A",19021,14854,2724,6606,7234,18720,0,63,1891,1509,925,158,-381,0,136,126,766,-1078,-311
"2025-05-03",32,17285,"A",19620,15429,2839,6606,6353,18720,0,63,1846,1509,923,149,-381,0,156,147,754,-1081,-310
"2025-05-03",33,17770,"A",20278,15914,2771,6606,6320,18720,0,32,1749,1510,988,-315,-381,0,-361,521,832,-608,-311
"2025-05-03",34,18823,"A",21338,16890,2702,6606,5328,18720,0,5,1785,1509,992,-350,-381,0,-379,597,841,-565,-335
"2025-05-03",35,20541,"A",21951,18518,2634,6606,4558,18720,0,5,1923,1507,992,78,-304,0,143,969,987,-173,-428
"2025-05-03",36,21649,"A",22926,19604,2565,6606,3587,18720,0,5,1984,1507,992,144,-164,0,176,1040,997,-125,-483
"2025-05-03",37,23336,"A",24212,21234,2468,6606,2798,18720,0,4,1930,1506,992,209,-27,0,818,1358,997,640,-345
"2025-05-03",38,23887,"A",24770,21895,2370,6606,2114,18720,0,4,1981,1506,992,209,0,0,850,1397,997,700,-379
"2025-05-03",39,24439,"A",25642,22422,2220,6606,1329,18720,0,4,1901,1506,992,-270,0,0,528,1397,997,967,-429
"2025-05-03",40,24537,"A",25741,22478,2070,6606,536,18720,0,4,1721,1506,993,-291,0,0,516,1397,997,986,-409
"2025-05-03",41,24702,"A",25658,22650,2065,6606,74,18720,0,4,1594,1506,992,199,-12,0,442,1397,997,976,-440
"2025-05-03",42,24678,"A",25602,22687,2060,6606,0,18720,0,4,1598,1506,992,219,-48,0,445,1397,997,983,-372
"2025-05-03",43,25006,"A",26033,22948,2074,6606,0,18720,0,5,1592,1505,992,579,-34,0,974,1397,997,1305,-488
"2025-05-03",44,24626,"A",25724,22599,2087,6606,0,18720,0,5,1651,1505,992,580,-138,0,999,1397,996,1327,-455
"2025-05-03",45,23738,"A",24895,21757,1963,6606,0,18720,0,5,1695,1506,992,-75,-214,0,952,1397,997,1327,-363
"2025-05-03",46,22671,"A",24015,20826,1839,6606,0,18720,0,5,1457,1506,992,-104,-252,0,950,1368,997,1317,-483
"2025-05-03",47,21443,"A",22865,19766,1775,6606,0,18720,0,4,1282,1506,992,-153,-252,0,743,994,997,924,-513
"2025-05-03",48,20821,"A",22263,19204,1710,6606,0,18720,0,20,1419,1506,992,-156,-252,0,726,947,997,893,-514
"2025-05-04",1,20124,"A",21652,18552,1624,6606,0,18720,0,64,1472,1507,992,-188,-252,0,86,923,996,760,-524
"2025-05-04",2,19728,"A",21247,18164,1538,6606,0,18720,0,64,1306,1507,992,-189,-252,0,51,916,996,752,-514
"2025-05-04",3,19326,"A",21139,17780,1497,6606,0,18720,0,64,1151,1507,981,-125,-252,0,-358,862,996,832,-514
"2025-05-04",4,19181,"A",21015,17719,1455,6606,0,18720,0,64,1162,1504,980,-129,-252,0,-375,858,997,820,-514
"2025-05-04",5,18753,"A",20819,17288,1430,6606,0,18720,0,63,1408,1330,958,-375,-252,0,-362,898,997,141,-514
"2025-05-04",6,18601,"A",20693,17118,1405,6606,0,18720,0,63,1568,1314,955,-402,-252,0,-361,881,997,92,-514
"2025-05-04",7,17875,"A",20479,16397,1411,6606,0,18720,0,63,1579,1317,913,-822,-252,0,-453,617,997,51,-514
"2025-05-04",8,17876,"A",20485,16354,1416,6606,0,18720,0,63,1396,1319,912,-823,-252,0,-457,572,998,54,-514
"2025-05-04",9,17570,"A",20345,16042,1413,6606,0,18720,0,63,1357,1494,987,-721,-252,0,-725,406,997,277,-514
"2025-05-04",10,17322,"A",20103,15749,1409,6606,0,18720,0,63,1297,1510,992,-717,-252,0,-735,383,997,291,-514
"2025-05-04",11,17207,"A",20107,15611,1425,6606,0,18720,0,63,1446,1484,990,-753,-252,0,-818,351,997,177,-514
"2025-05-04",12,17182,"A",20022,15697,1440,6606,32,18720,0,64,1461,1481,989,-689,-252,0,-821,345,997,174,-514
"2025-05-04",13,17414,"A",19473,15926,1390,6606,363,18720,0,63,1324,1258,936,-3,-252,0,-727,327,997,356,-514
"2025-05-04",14,17488,"A",19527,15960,1340,6606,1004,18720,0,63,1357,1242,934,0,-252,0,-710,329,998,372,-514
"2025-05-04",15,18245,"A",19574,16504,1443,6606,1818,18720,0,63,1234,1481,987,0,-252,0,14,391,998,492,-514
"2025-05-04",16,18109,"A",19506,16382,1546,6606,2842,18720,0,63,1370,1499,991,0,-320,0,55,405,996,502,-514
"2025-05-04",17,18226,"A",19882,16449,1567,6606,3981,18720,0,63,1258,1366,991,-138,-441,0,298,493,937,560,-514
"2025-05-04",18,18365,"A",20041,16566,1588,6606,4743,18720,0,63,1429,1355,991,-146,-452,0,307,516,935,566,-515
"2025-05-04",19,18495,"A",20024,16629,1622,6606,5837,18720,0,63,1180,1400,992,310,-452,0,69,659,994,598,-514
"2025-05-04",20,18215,"A",19744,16394,1656,6606,6717,18720,0,63,850,1402,990,344,-452,0,59,682,996,585,-514
"2025-05-04",21,18042,"A",19570,16126,1651,6606,6908,18720,0,63,856,1231,916,689,-451,0,30,738,956,1,-514
"2025-05-04",22,17953,"A",19517,16014,1645,6606,7873,18720,0,63,787,1212,907,727,-451,0,25,755,952,-36,-514
"2025-05-04",23,17888,"A",19849,15894,1636,6606,8107,18720,0,63,1103,893,773,862,-452,0,-432,884,906,0,-514
"2025-05-04",24,17899,"A",19880,15892,1626,6606,8317,18720,0,63,1016,864,765,832,-451,0,-442,893,902,-11,-514
"2025-05-04",25,18093,"A",20097,16136,1640,6606,8314,18720,0,63,1404,764,816,117,-452,0,217,803,863,-475,-514
"2025-05-04",26,18193,"A",20231,16231,1654,6606,7953,18720,0,63,1357,763,821,102,-452,0,250,793,862,-509,-514
"2025-05-04",27,18483,"A",20707,16465,1628,6606,8317,18720,0,63,950,1383,884,2,-451,0,-134,800,905,-562,-514
"2025-05-04",28,18406,"A",20653,16459,1602,6606,7592,18720,0,63,692,1437,891,0,-452,0,-151,783,910,-567,-514
"2025-05-04",29,18477,"A",20763,16568,1689,6606,7186,18720,0,63,822,1444,986,-161,-451,0,31,551,960,-597,-514
"2025-05-04",30,18632,"A",20939,16725,1776,6606,6677,18720,0,63,861,1442,990,-172,-452,0,37,540,962,-606,-514
"2025-05-04",31,19058,"A",21733,17133,1805,6606,5967,18720,0,63,1291,835,887,151,-452,0,-287,756,912,-860,-513
"2025-05-04",32,19262,"A",21956,17329,1834,6606,5588,18720,0,62,1502,784,882,164,-452,0,-291,813,911,-875,-514
"2025-05-04",33,20762,"A",23063,18737,1878,6606,5371,18720,0,63,1280,1344,985,360,-451,0,327,1186,991,-773,-514
"2025-05-04",34,21967,"A",24242,19853,1922,6606,4459,18720,0,62,1135,1391,992,356,-452,0,359,1243,997,-747,-514
"2025-05-04",35,23324,"A",24883,21107,2006,6606,3423,18720,0,8,1330,1497,992,2,-451,0,645,1380,997,-86,-514
"2025-05-04",36,24190,"A",25688,21913,2089,6606,2744,18720,0,4,1449,1506,992,0,-451,0,656,1397,997,-29,-514
"2025-05-04",37,24722,"A",26193,22487,2044,6606,1809,18720,0,5,1388,1506,993,355,-452,0,735,1397,997,394,-514
"2025-05-04",38,25111,"A",26581,22905,1999,6606,1372,18720,0,5,1256,1506,992,385,-451,0,738,1397,997,422,-514
"2025-05-04",39,25303,"A",27160,23174,1835,6606,871,18720,0,5,1565,1505,992,-386,-452,0,737,1397,997,338,-514
"2025-05-04",40,25113,"A",27022,22963,1671,6606,361,18720,0,5,1425,1506,992,-438,-452,0,738,1397,997,318,-514
"2025-05-04",41,25040,"A",26961,22877,1667,6606,64,18720,0,4,1432,1506,992,-257,-452,0,657,1397,997,-194,-514
"2025-05-04",42,24626,"A",26548,22391,1663,6606,0,18720,0,5,1213,1251,992,-243,-451,0,654,1397,997,-209,-514
"2025-05-04",43,25461,"A",26931,23135,1667,6606,0,18720,0,5,747,1500,992,167,-451,0,768,1397,997,479,-514
"2025-05-04",44,24868,"A",26339,22530,1670,6606,0,18720,0,5,530,1500,992,229,-452,0,773,1397,996,527,-514
"2025-05-04",45,24338,"A",25808,22010,1690,6606,0,18720,0,5,491,1500,992,281,-451,0,725,1397,997,563,-514
"2025-05-04",46,23408,"A",24879,21197,1709,6606,0,18720,0,5,433,1501,993,283,-452,0,721,1397,997,562,-514
"2025-05-04",47,21677,"A",23146,19641,1618,6606,0,18720,0,5,416,1507,992,145,-451,0,282,1397,997,392,-513
"2025-05-04",48,20796,"A",22243,18866,1527,6606,0,18720,0,5,292,1507,993,139,-428,0,263,1397,997,375,-514
"2025-05-05",1,20234,"A",21626,18260,1537,6606,0,18720,0,5,38,1506,992,2,-361,0,346,1397,997,195,-526
"2025-05-05",2,19977,"A",21357,18075,1547,6606,0,18720,0,5,-58,1507,992,0,-361,0,349,1397,997,196,-514
"2025-05-05",3,19575,"A",21400,17733,1551,6606,0,18720,0,5,102,1507,992,-445,-361,0,38,1397,997,732,-514
"2025-05-05",4,19401,"A",21297,17611,1555,6606,0,18720,0,5,38,1507,992,-516,-361,0,26,1397,997,774,-514
"2025-05-05",5,19006,"A",21358,17169,1537,6606,0,18720,0,5,-171,1508,992,-782,-361,0,-190,1397,997,947,-514
"2025-05-05",6,18693,"A",21054,16885,1519,6606,0,18720,0,5,-378,1508,992,-783,-361,0,-198,1397,997,943,-514
"2025-05-05",7,18324,"A",20658,16569,1528,6606,0,18720,0,5,-8,1508,992,-781,-361,0,-173,1397,997,344,-514
"2025-05-05",8,18232,"A",20576,16478,1536,6606,0,18720,0,5,-147,1508,992,-789,-361,0,-175,1397,996,295,-514
"2025-05-05",9,17765,"A",20784,16008,1513,6606,0,18720,0,5,-164,1510,992,-1032,-361,0,-607,1398,997,21,-514
"2025-05-05",10,17861,"A",20914,16075,1490,6606,0,18720,0,5,-210,1510,992,-1031,-361,0,-625,1369,997,-17,-514
"2025-05-05",11,17756,"A",21642,15946,1441,6606,0,18720,0,5,240,1510,992,-1031,-327,0,-832,1020,997,-678,-513
"2025-05-05",12,17726,"A",21655,15862,1392,6606,38,18720,0,5,23,1510,992,-1032,-326,0,-823,968,998,-729,-514
"2025-05-05",13,18621,"A",22049,16642,1313,6606,394,18720,0,4,31,1507,992,-1031,-359,0,-44,855,996,-976,-514
"2025-05-05",14,18988,"A",22433,16921,1234,6606,951,18720,0,4,-143,1508,992,-1028,-417,0,0,865,997,-982,-514
"2025-05-05",15,19663,"A",22242,17316,1277,6606,1931,18720,0,5,-1127,1508,992,-542,-439,0,0,1172,997,-579,-514
"2025-05-05",16,19900,"A",22289,17465,1320,6606,2790,18720,0,5,-1181,1508,992,-495,-345,0,14,1222,997,-530,-514
"2025-05-05",17,20429,"A",21880,17897,1474,6606,4017,18720,0,5,-1323,1506,992,319,-432,0,741,1370,997,222,-514
"2025-05-05",18,20065,"A",21536,17469,1628,6606,4880,18720,0,5,-1331,1506,992,365,-452,0,782,1389,997,289,-514
"2025-05-05",19,20325,"A",21792,17710,1672,6606,5334,18720,0,5,-1367,1506,992,992,-448,0,963,1396,997,834,-514
"2025-05-05",20,20222,"A",21693,17643,1715,6606,6189,18720,0,5,-1302,1505,992,1027,-452,0,969,1397,996,874,-514
"2025-05-05",21,20413,"A",21884,17862,1677,6606,6635,18720,0,5,-1351,1505,992,1026,-452,0,951,1397,997,980,-514
"2025-05-05",22,20354,"A",21816,17843,1638,6606,7049,18720,0,5,-1314,1505,992,1027,-443,0,949,1397,997,988,-514
"2025-05-05",23,20475,"A",21939,17966,1577,6606,7171,18720,0,5,-1438,1506,992,1027,-446,0,650,1397,997,988,-513
"2025-05-05",24,20426,"A",21896,17950,1516,6606,7000,18720,0,5,-1421,1506,992,1028,-451,0,638,1397,997,988,-514
"2025-05-05",25,20520,"A",21989,18077,1487,6606,7235,18720,0,5,-1390,1506,992,1026,-451,0,548,1397,997,988,-513
"2025-05-05",26,20762,"A",22231,18362,1457,6606,7668,18720,0,5,-1374,1506,992,1027,-451,0,548,1397,997,988,-513
"2025-05-05",27,20721,"A",22191,18356,1423,6606,7817,18720,0,5,-1431,1505,992,1028,-451,0,1000,1397,997,988,-514
"2025-05-05",28,20597,"A",22067,18328,1388,6606,8009,18720,0,5,-1358,1505,992,1027,-451,0,1019,1397,997,988,-514
"2025-05-05",29,20394,"A",21864,18182,1377,6606,7871,18720,0,5,-1395,1505,992,1027,-451,0,1000,1397,996,988,-514
"2025-05-05",30,20590,"A",22033,18343,1366,6606,7398,18720,0,5,-1419,1505,992,1027,-424,0,999,1397,997,988,-514
"2025-05-05",31,21023,"A",22493,18703,1339,6606,7272,18720,0,5,-1503,1505,992,1027,-451,0,999,1397,997,988,-514
"2025-05-05",32,21268,"A",22739,18991,1311,6606,6733,18720,0,5,-1474,1505,992,1027,-452,0,999,1397,996,985,-514
"2025-05-05",33,22264,"A",23734,19897,1313,6606,5962,18720,0,4,-1542,1505,992,1027,-452,0,999,1397,997,867,-514
"2025-05-05",34,23650,"A",25119,21182,1314,6606,5407,18720,0,4,-1510,1505,992,1027,-451,0,999,1397,997,849,-514
"2025-05-05",35,25102,"A",26571,22508,1297,6606,4382,18720,0,4,-1640,1505,992,838,-451,0,932,1397,997,504,-514
"2025-05-05",36,26079,"A",27549,23412,1280,6606,3663,18720,0,4,-1637,1505,992,824,-452,0,930,1397,998,474,-514
"2025-05-05",37,26853,"A",28322,24263,1195,6606,2755,18720,0,4,-1481,1505,992,425,-451,0,997,1397,997,246,-514
"2025-05-05",38,27477,"A",28946,24843,1110,6606,2033,18720,0,4,-1526,1505,992,374,-451,0,999,1397,997,235,-514
"2025-05-05",39,28158,"A",29628,25485,1020,6606,1362,18720,0,4,-1568,1506,992,568,-452,0,718,1397,997,551,-514
"2025-05-05",40,28375,"A",29845,25698,929,6606,580,18720,0,4,-1500,1506,992,549,-452,0,708,1397,997,574,-514
"2025-05-05",41,27895,"A",29543,25243,930,6606,102,18720,0,4,-1384,1505,992,-179,-451,0,940,1397,997,598,-514
"2025-05-05",42,27847,"A",29511,25179,930,6606,0,18720,0,4,-1538,1505,992,-194,-452,0,948,1397,997,609,-514
"2025-05-05",43,28032,"A",29502,25377,888,6606,0,18720,0,4,-1574,1506,992,356,-452,0,933,1397,998,855,-514
"2025-05-05",44,27138,"A",28609,24510,846,6606,0,18720,0,5,-1510,1505,992,399,-452,0,932,1397,998,873,-514
"2025-05-05",45,25858,"A",27328,23341,827,6606,0,18720,0,5,-1518,1505,992,701,-451,0,977,1397,997,930,-514
"2025-05-05",46,24632,"A",26102,22216,808,6606,0,18720,0,5,-1497,1505,992,729,-451,0,978,1397,997,935,-514
"2025-05-05",47,22740,"A",24211,20493,761,6606,0,18720,0,5,-1465,1506,992,241,-452,0,932,1397,997,982,-514
"2025-05-05",48,22034,"A",23504,19849,714,6606,0,18720,0,5,-1385,1505,992,215,-451,0,923,1397,997,984,-514
"2025-05-06",1,21523,"A",23465,19327,726,6606,0,18720,0,5,-1476,1506,992,-471,-452,0,333,1397,997,927,-514
"2025-05-06",2,21401,"A",23406,19231,738,6606,0,18720,0,5,-1403,1506,992,-541,-445,0,304,1397,997,923,-514
"2025-05-06",3,21297,"A",23235,19163,683,6606,0,18720,0,5,-1510,1507,992,-518,-401,0,305,1397,997,946,-514
"2025-05-06",4,21204,"A",23140,19116,628,6606,0,18720,0,5,-1506,1506,992,-516,-401,0,307,1397,997,944,-514
"2025-05-06",5,21080,"A",23213,18908,594,6606,0,18720,0,5,-1440,1506,992,-713,-401,0,686,1397,997,763,-514
"2025-05-06",6,20687,"A",22827,18537,559,6606,0,18720,0,5,-1376,1506,992,-720,-401,0,700,1397,997,745,-514
"2025-05-06",7,20367,"A",22518,18257,553,6606,0,18720,0,5,-1359,1506,992,-731,-401,0,617,1397,997,543,-514
"2025-05-06",8,20358,"A",22510,18262,547,6606,0,18720,0,5,-1150,1506,992,-732,-401,0,614,1397,997,516,-514
"2025-05-06",9,19986,"A",22120,17968,562,6606,0,18720,0,5,-1218,1506,992,-714,-401,0,607,1397,997,31,-514
"2025-05-06",10,20077,"A",22211,18070,577,6606,0,18720,0,5,-1132,1507,992,-714,-401,0,606,1397,997,1,-514
"2025-05-06",11,20353,"A",22788,18309,579,6606,0,18720,0,5,-1093,1507,992,-1015,-401,0,446,1397,997,122,-514
"2025-05-06",12,21017,"A",23472,18919,580,6606,36,18720,0,5,-1143,1507,992,-1028,-408,0,440,1397,997,140,-514
"2025-05-06",13,23011,"A",25233,20762,539,6606,391,18720,0,5,-1145,1507,992,-751,-452,0,428,1397,997,411,-514
"2025-05-06",14,24610,"A",26748,22273,497,6606,994,18720,0,5,-1187,1507,992,-667,-452,0,433,1397,998,453,-514
"2025-05-06",15,27414,"A",28884,24796,472,6606,1777,18720,0,4,-1532,1506,992,805,-452,0,974,1397,997,1270,-514
"2025-05-06",16,28215,"A",29685,25522,446,6606,2627,18720,0,5,-1519,1506,992,1022,-451,0,999,1397,998,1328,-514
"2025-05-06",17,28093,"A",29563,25248,451,6606,3575,18720,0,5,-1548,1505,992,1027,-451,0,999,1397,997,1415,-514
"2025-05-06",18,27748,"A",29218,24925,455,6606,4774,18720,0,5,-1516,1506,992,1027,-451,0,999,1397,998,1421,-514
"2025-05-06",19,27262,"A",28732,24478,467,6606,5933,18720,0,5,-1486,1506,992,1027,-451,0,1018,1397,997,1421,-514
"2025-05-06",20,26448,"A",27918,23743,478,6606,6607,18720,0,5,-1376,1506,992,1027,-451,0,1019,1397,997,1421,-514
"2025-05-06",21,25808,"A",27278,23172,457,6606,7535,18720,0,5,-1294,1506,992,1027,-451,0,1019,1397,997,1421,-514
"2025-05-06",22,25356,"A",26826,22808,436,6606,8186,18720,0,5,-1142,1506,992,1027,-451,0,1019,1397,997,1411,-514
"2025-05-06",23,24798,"A",26268,22273,448,6606,9123,18720,0,5,-1218,1506,992,1027,-451,0,1019,1397,998,1018,-514
"2025-05-06",24,24189,"A",25659,21692,460,6606,9673,18720,0,5,-1265,1506,992,1027,-451,0,1020,1397,997,988,-514
"2025-05-06",25,23722,"A",25192,21254,464,6606,10202,18720,0,5,-1213,1506,992,1027,-451,0,1019,1397,996,988,-514
"2025-05-06",26,23179,"A",24649,20767,468,6606,10052,18720,0,5,-1156,1506,992,1027,-451,0,1020,1397,997,988,-514
"2025-05-06",27,22627,"A",24097,20262,486,6606,10208,18720,0,5,-1392,1506,992,1028,-451,0,1020,1397,997,999,-514
"2025-05-06",28,21951,"A",23421,19651,503,6606,9744,18720,0,5,-1285,1505,992,1027,-451,0,1019,1397,997,1010,-514
"2025-05-06",29,21715,"A",23185,19399,533,6606,9752,18720,0,5,-1335,1506,992,1027,-451,0,1000,1397,997,1396,-514
"2025-05-06",30,21459,"A",22929,19120,563,6606,9213,18720,0,5,-1406,1506,992,1027,-451,0,999,1397,996,1423,-514
"2025-05-06",31,21401,"A",22871,19105,622,6606,8295,18720,0,5,-1176,1505,992,1026,-451,0,999,1397,996,1422,-514
"2025-05-06",32,22409,"A",23879,20096,681,6606,7416,18720,0,5,-1107,1506,992,1027,-451,0,999,1386,997,1416,-514
"2025-05-06",33,23654,"A",25124,21310,698,6606,6449,18720,0,5,-877,1506,992,1026,-451,0,1000,1246,996,1156,-514
"2025-05-06",34,25018,"A",26488,22582,715,6606,5494,18720,0,5,-797,1505,992,1025,-451,0,999,1212,997,1122,-514
"2025-05-06",35,26717,"A",28187,24193,707,6606,4643,18720,0,5,-652,1505,993,927,-451,0,1000,1009,997,600,-514
"2025-05-06",36,27986,"A",29456,25398,699,6606,3878,18720,0,5,-594,1505,992,818,-451,0,999,972,997,567,-514
"2025-05-06",37,28818,"A",30719,26283,638,6606,2854,18720,0,5,-24,1506,992,-431,-451,0,999,830,997,732,-514
"2025-05-06",38,29318,"A",31291,26744,577,6606,1953,18720,0,5,46,1506,992,-503,-451,0,1000,842,997,745,-514
"2025-05-06",39,29521,"A",31820,27018,554,6606,1204,18720,0,5,-76,1506,992,-829,-451,0,811,1216,997,761,-514
"2025-05-06",40,29582,"A",31883,27054,531,6606,491,18720,0,5,-229,1506,993,-831,-451,0,805,1264,998,759,-514
"2025-05-06",41,29752,"A",32029,27165,567,6606,90,18720,0,5,-392,1506,992,-807,-451,0,959,1286,998,620,-514
"2025-05-06",42,29748,"A",32024,27128,602,6606,0,18720,0,5,-492,1506,992,-806,-451,0,964,1296,997,605,-514
"2025-05-06",43,29625,"A",31621,26963,583,6606,0,18720,0,5,-768,1506,992,-526,-451,0,935,1387,998,435,-514
"2025-05-06",44,28609,"A",30577,25931,564,6606,0,18720,0,5,-988,1506,993,-498,-451,0,914,1399,997,412,-514
"2025-05-06",45,27321,"A",29028,24791,507,6606,0,18720,0,5,-962,1508,992,-237,-451,0,93,1399,997,23,-514
"2025-05-06",46,25863,"A",27554,23405,449,6606,0,18720,0,5,-968,1508,992,-212,-451,0,53,1369,998,-9,-514
"2025-05-06",47,23999,"A",25853,21727,422,6606,0,18720,0,5,-851,1506,992,-106,-451,0,733,995,997,-278,-514
"2025-05-06",48,23010,"A",24876,20859,395,6606,0,18720,0,5,-776,1506,992,-104,-451,0,770,920,997,-292,-514
"2025-05-07",1,22234,"A",23947,20113,367,6606,0,18720,0,5,-673,1507,992,-104,-451,0,685,556,998,-139,-514
"2025-05-07",2,21927,"A",23631,19774,338,6606,0,18720,0,5,-886,1507,992,-104,-451,0,681,514,997,-130,-514
"2025-05-07",3,21667,"A",23345,19497,314,6606,0,18720,0,5,-936,1507,992,-2,-451,0,537,547,998,-206,-514
"2025-05-07",4,21769,"A",23447,19672,289,6606,0,18720,0,5,-797,1508,992,0,-451,0,532,546,997,-208,-514
"2025-05-07",5,21450,"A",23122,19405,299,6606,0,18720,0,5,-872,1508,992,-134,-451,0,565,481,998,-68,-514
"2025-05-07",6,21189,"A",22854,19106,309,6606,0,18720,0,5,-970,1507,992,-148,-451,0,562,468,997,-47,-514
"2025-05-07",7,20817,"A",22969,18735,309,6606,0,18720,0,5,-1011,1509,992,-682,-451,0,67,408,998,390,-514
"2025-05-07",8,20659,"A",22839,18668,309,6606,0,18720,0,5,-865,1509,992,-710,-451,0,44,389,998,371,-514
"2025-05-07",9,20285,"A",23297,18344,328,6606,0,18720,0,5,-702,1509,992,-829,-451,0,2,247,997,-713,-514
"2025-05-07",10,20405,"A",23532,18440,346,6606,0,18720,0,5,-1095,1509,992,-837,-451,0,-3,214,998,-817,-514
"2025-05-07",11,20308,"A",24326,18360,349,6606,0,18720,0,5,-1109,1510,992,-1029,-451,0,-445,19,998,-1074,-514
"2025-05-07",12,20922,"A",24961,18916,352,6606,97,18720,0,5,-1010,1510,992,-1031,-451,0,-459,10,997,-1079,-514
"2025-05-07",13,22741,"A",25796,20635,342,6606,530,18720,0,5,-783,1508,992,-975,-451,0,53,212,997,-610,-514
"2025-05-07",14,24101,"A",26945,21856,331,6606,1237,18720,0,5,-518,1508,992,-852,-451,0,87,266,997,-522,-514
"2025-05-07",15,26294,"A",27764,23754,320,6606,1977,18720,0,5,-980,1506,992,228,-451,0,716,640,997,690,-514
"2025-05-07",16,26755,"A",28225,24049,308,6606,2798,18720,0,5,-1102,1507,992,251,-451,0,749,716,997,803,-514
"2025-05-07",17,27260,"A",28729,24452,325,6606,3996,18720,0,4,-1181,1506,992,554,-451,0,990,1088,997,974,-514
"2025-05-07",18,26586,"A",28054,23837,341,6606,5281,18720,0,4,-1172,1506,992,576,-451,0,997,1152,997,987,-513
"2025-05-07",19,25622,"A",27091,22924,389,6606,6395,18720,0,4,-1165,1507,992,294,-451,0,561,1370,997,987,-514
"2025-05-07",20,24719,"A",26187,22094,436,6606,7594,18720,0,4,-1042,1507,992,288,-451,0,542,1397,997,986,-513
"2025-05-07",21,23510,"A",25189,20937,462,6606,8508,18720,0,4,-1059,1508,992,-210,-451,0,302,1397,997,987,-514
"2025-05-07",22,22664,"A",24363,20204,488,6606,9388,18720,0,4,-877,1507,992,-230,-451,0,300,1397,997,986,-514
"2025-05-07",23,22079,"A",23548,19642,522,6606,10195,18720,0,4,-1121,1506,992,173,-451,0,873,1397,996,987,-514
"2025-05-07",24,21755,"A",23221,19306,556,6606,10577,18720,0,4,-1273,1506,992,233,-448,0,900,1397,996,986,-514
"2025-05-07",25,21706,"A",23900,19252,564,6606,10889,18720,0,4,-1205,1507,992,-811,-365,0,598,1397,996,987,-514
"2025-05-07",26,21741,"A",24169,19266,572,6606,10556,18720,0,4,-1304,1507,992,-1027,-383,0,586,1397,996,987,-514
"2025-05-07",27,21854,"A",24158,19341,611,6606,9846,18720,0,4,-1280,1507,992,-834,-452,0,529,1397,996,987,-514
"2025-05-07",28,21789,"A",24015,19313,650,6606,8880,18720,0,4,-1282,1507,992,-738,-452,0,530,1392,996,987,-532
"2025-05-07",29,22081,"A",23551,19633,716,6606,8414,18720,0,4,-1330,1506,992,775,-452,0,976,1325,996,986,-514
"2025-05-07",30,22300,"A",23770,19895,781,6606,7689,18720,0,4,-1183,1505,992,975,-452,0,996,1288,996,982,-514
"2025-05-07",31,22584,"A",24054,20219,807,6606,6972,18720,0,4,-1040,1506,992,1025,-452,0,996,915,996,796,-514
"2025-05-07",32,23524,"A",24994,21127,832,6606,6028,18720,0,4,-1023,1505,992,1027,-452,0,996,839,996,776,-514
"2025-05-07",33,24475,"A",25945,22055,863,6606,5316,18720,0,4,-826,1506,992,906,-452,0,996,471,996,553,-514
"2025-05-07",34,26085,"A",27555,23559,893,6606,4359,18720,0,4,-867,1506,992,898,-452,0,996,399,996,524,-514
"2025-05-07",35,27068,"A",28539,24501,943,6606,3419,18720,0,5,-792,1506,992,411,-452,0,863,75,996,117,-514
"2025-05-07",36,28078,"A",29549,25478,992,6606,3045,18720,0,5,-803,1506,992,374,-452,0,859,55,996,76,-514
"2025-05-07",37,28423,"A",30721,25906,982,6606,2243,18720,0,5,-442,1506,992,-434,-451,0,712,309,996,-394,-514
"2025-05-07",38,28910,"A",31305,26383,971,6606,1538,18720,0,5,-448,1506,992,-501,-452,0,690,344,997,-423,-514
"2025-05-07",39,28798,"A",31144,26240,921,6606,982,18720,0,4,-391,1508,992,-502,-451,0,-85,387,997,-290,-514
"2025-05-07",40,28883,"A",31268,26293,871,6606,492,18720,0,4,-520,1508,992,-503,-451,0,-128,394,997,-285,-514
"2025-05-07",41,29023,"A",31526,26413,911,6606,103,18720,0,5,-607,1507,992,-588,-451,0,342,420,997,-445,-514
